TIME  COMMAND  CELL  BOXTYPE  CHANNEL BOTID
------------------------------------------
   0 startPalletize #1
11910 endMotion     A2       47  123    6
11910 startMotion   B6       -1   89    5
11911 startMotion   A2       47  123    6
11911 startMotion   A7       45  125    3
11911 endMotion    C15        6   40    4
11912 startMotion  C15        6   40    4
11913 endMotion     C4       -1   14    1
11914 startMotion   C4       -1   14    1
11914 endMotion    B16       17   96    2
11914 endMotion     B7       -1   89    5
11915 startMotion   B7       -1   89    5
11915 endMotion     A6       45  125    3
11915 startMotion  B16       17   96    2
11916 startMotion   A6       45  125    3
11916 endMotion    C14        6   40    4
11917 startMotion  C14        6   40    4
11917 movebox2tr             -1  del    6
11917 endMotion     A1       -1   -1    6
11918 startMotion   A1       -1  133    6
11918 endMotion     C3       -1   14    1
11919 endMotion     B1       -1  133    6
11919 startMotion   C3       -1   14    1
11920 endMotion    C16       17   96    2
11920 endMotion     A5       45  125    3
11920 startMotion   B1       -1  133    6
11921 startMotion   A5       45  125    3
11921 startMotion  C16       17   96    2
11921 endMotion    C13        6   40    4
11921 movebox2bot            44   89    5
11921 endMotion     B8       44   89    5
11922 startMotion   B8       44   89    5
11922 startMotion  C13        6   40    4
11923 endMotion     C2       -1   14    1
11924 endMotion     B2       -1  133    6
11924 startMotion   C2       -1   14    1
11925 endMotion     A4       45  125    3
11925 startMotion   B2       -1  133    6
11925 endMotion    C15       17   96    2
11926 endMotion    C12        6   40    4
11926 startMotion  C15       17   96    2
11926 startMotion   A4       45  125    3
11926 endMotion     B9       44   89    5
11927 startMotion  C12        6   40    4
11927 startMotion   B9       44   89    5
11928 endMotion     C1       -1   14    1
11929 startMotion   C1       -1   14    1
11930 endMotion     A3       45  125    3
11930 endMotion    C14       17   96    2
11931 movebox2bot            49  133    6
11931 endMotion     B3       49  133    6
11931 startMotion   A3       45  125    3
11931 endMotion    B10       44   89    5
11931 startMotion  C14       17   96    2
11932 startMotion  B10       44   89    5
11932 startMotion   B3       49  133    6
11933 movebox2channel        -1   40    4
11933 endMotion    C11       -1   40    4
11934 startMotion  C11       -1   40    4
11934 endMotion     B1       -1   14    1
11935 startMotion   B1       -1   14    1
11935 endMotion     A2       45  125    3
11935 endMotion    C13       17   96    2
11936 startMotion   A2       45  125    3
11936 startMotion  C13       17   96    2
11936 endMotion    B11       44   89    5
11936 endMotion     B4       49  133    6
11937 startMotion  B11       44   89    5
11937 startMotion   B4       49  133    6
11938 endMotion    C10       -1   40    4
11939 startMotion  C10       -1   40    4
11939 endMotion     B2       -1   14    1
11940 startMotion   B2       -1   14    1
11940 endMotion    C12       17   96    2
11941 startMotion  C12       17   96    2
11941 endMotion     B5       49  133    6
11941 endMotion    B12       44   89    5
11942 startMotion   B5       49  133    6
11942 movebox2tr             -1  del    3
11942 endMotion     A1       -1   -1    3
11942 startMotion  B12       44   89    5
11943 endMotion     C9       -1   40    4
11943 startMotion   A1       -1  136    3
11944 endMotion     B1       -1  136    3
11944 endMotion     B3       -1   14    1
11944 startMotion   C9       -1   40    4
11945 endMotion    C11       17   96    2
11945 startMotion   B1       -1  136    3
11945 startMotion   B3       -1   14    1
11946 endMotion     B6       49  133    6
11946 endMotion    B13       44   89    5
11946 startMotion  C11       17   96    2
11947 startMotion  B13       44   89    5
11947 startMotion   B6       49  133    6
11948 endMotion     C8       -1   40    4
11949 endMotion     B2       -1  136    3
11949 endMotion     B4       -1   14    1
11949 startMotion   C8       -1   40    4
11950 endMotion    C10       17   96    2
11950 startMotion   B2       -1  136    3
11950 startMotion   B4       -1   14    1
11951 startMotion  C10       17   96    2
11951 endMotion     B7       49  133    6
11951 endMotion    B14       44   89    5
11952 startMotion   B7       49  133    6
11952 startMotion  B14       44   89    5
11953 endMotion     C7       -1   40    4
11954 endMotion     B5       -1   14    1
11954 startMotion   C7       -1   40    4
11955 endMotion     C9       17   96    2
11955 startMotion   B5       -1   14    1
11956 startMotion   C9       17   96    2
11956 endMotion    B15       44   89    5
11956 movebox2bot            47  136    3
11956 endMotion     B3       47  136    3
11956 endMotion     B8       49  133    6
11957 startMotion  B15       44   89    5
11957 startMotion   B8       49  133    6
11957 startMotion   B3       47  136    3
11958 endMotion     C6       -1   40    4
11959 endMotion     B6       -1   14    1
11959 startMotion   C6       -1   40    4
11960 endMotion     C8       17   96    2
11960 startMotion   B6       -1   14    1
11961 endMotion     B9       49  133    6
11961 endMotion    B16       44   89    5
11961 endMotion     B4       47  136    3
11961 startMotion   C8       17   96    2
11962 startMotion   B9       49  133    6
11962 startMotion  B16       44   89    5
11962 startMotion   B4       47  136    3
11963 endMotion     C5       -1   40    4
11964 endMotion     B7       -1   14    1
11964 startMotion   C5       -1   40    4
11965 startMotion   B7       -1   14    1
11965 endMotion     C7       17   96    2
11966 startMotion   C7       17   96    2
11966 endMotion     B5       47  136    3
11966 endMotion    B10       49  133    6
11967 startMotion  B10       49  133    6
11967 endMotion    C16       44   89    5
11967 startMotion   B5       47  136    3
11968 startMotion  C16       44   89    5
11968 endMotion     C4       -1   40    4
11969 startMotion   C4       -1   40    4
11969 endMotion     B8       -1   14    1
11970 startMotion   B8       -1   14    1
11971 endMotion    B11       49  133    6
11971 endMotion     B6       47  136    3
11972 startMotion  B11       49  133    6
11972 endMotion    C15       44   89    5
11972 startMotion   B6       47  136    3
11972 movebox2channel        -1   96    2
11972 endMotion     C6       -1   96    2
11973 endMotion     C3       -1   40    4
11973 startMotion   C6       -1   96    2
11973 startMotion  C15       44   89    5
11974 startMotion   C3       -1   40    4
11974 endMotion     B9       -1   14    1
11975 startMotion   B9       -1   14    1
11976 endMotion    B12       49  133    6
11976 endMotion     B7       47  136    3
11977 startMotion   B7       47  136    3
11977 startMotion  B12       49  133    6
11977 endMotion    C14       44   89    5
11977 endMotion     C5       -1   96    2
11978 startMotion  C14       44   89    5
11978 startMotion   C5       -1   96    2
11978 endMotion     C2       -1   40    4
11979 startMotion   C2       -1   40    4
11979 endMotion    B10       -1   14    1
11980 startMotion  B10       -1   14    1
11981 endMotion    B13       49  133    6
11981 endMotion     B8       47  136    3
11982 startMotion  B13       49  133    6
11982 endMotion    C13       44   89    5
11982 endMotion     C4       -1   96    2
11982 startMotion   B8       47  136    3
11983 startMotion   C4       -1   96    2
11983 startMotion  C13       44   89    5
11983 endMotion     C1       -1   40    4
11984 startMotion   C1       -1   40    4
11984 endMotion    B11       -1   14    1
11985 startMotion  B11       -1   14    1
11986 endMotion     B9       47  136    3
11986 endMotion    B14       49  133    6
11987 startMotion  B14       49  133    6
11987 endMotion     C3       -1   96    2
11987 startMotion   B9       47  136    3
11987 endMotion    C12       44   89    5
11988 startMotion   C3       -1   96    2
11988 startMotion  C12       44   89    5
11989 endMotion     B1       -1   40    4
11989 endMotion    B12       -1   14    1
11990 startMotion  B12       -1   14    1
11990 startMotion   B1       -1   40    4
11991 endMotion    B15       49  133    6
11991 endMotion    B10       47  136    3
11992 startMotion  B15       49  133    6
11992 startMotion  B10       47  136    3
11992 endMotion     C2       -1   96    2
11992 endMotion    C11       44   89    5
11993 startMotion  C11       44   89    5
11993 startMotion   C2       -1   96    2
11994 endMotion    B13       -1   14    1
11994 endMotion     B2       -1   40    4
11995 startMotion   B2       -1   40    4
11995 startMotion  B13       -1   14    1
11996 endMotion    B11       47  136    3
11996 endMotion    B16       49  133    6
11997 endMotion    C10       44   89    5
11997 startMotion  B16       49  133    6
11997 startMotion  B11       47  136    3
11997 endMotion     C1       -1   96    2
11998 startMotion  C10       44   89    5
11998 startMotion   C1       -1   96    2
11998 endMotion    A16       49  133    6
11999 endMotion     B3       -1   40    4
11999 endMotion    B14       -1   14    1
11999 startMotion  A16       49  133    6
12000 startMotion  B14       -1   14    1
12000 startMotion   B3       -1   40    4
12001 endMotion    B12       47  136    3
12002 endMotion     C9       44   89    5
12002 startMotion  B12       47  136    3
12003 endMotion     B1       -1   96    2
12003 endMotion    A15       49  133    6
12003 startMotion   C9       44   89    5
12004 startMotion   B1       -1   96    2
12004 startMotion  A15       49  133    6
12004 endMotion     B4       -1   40    4
12005 startMotion   B4       -1   40    4
12006 endMotion    B13       47  136    3
12006 movebox2bot            28   14    1
12006 endMotion    B15       28   14    1
12007 startMotion  B15       28   14    1
12007 endMotion     C8       44   89    5
12007 startMotion  B13       47  136    3
12008 startMotion   C8       44   89    5
12008 endMotion    A14       49  133    6
12008 endMotion     B2       -1   96    2
12009 endMotion     B5       -1   40    4
12009 startMotion   B2       -1   96    2
12009 startMotion  A14       49  133    6
12010 startMotion   B5       -1   40    4
12011 endMotion    B16       28   14    1
12011 endMotion    B14       47  136    3
12012 startMotion  B16       28   14    1
12012 startMotion  B14       47  136    3
12013 endMotion    A13       49  133    6
12013 endMotion     B3       -1   96    2
12014 startMotion   B3       -1   96    2
12014 movebox2channel        -1   89    5
12014 endMotion     C7       -1   89    5
12014 endMotion     B6       -1   40    4
12014 startMotion  A13       49  133    6
12015 startMotion   C7       -1   89    5
12015 startMotion   B6       -1   40    4
12016 endMotion    B15       47  136    3
12017 endMotion    C16       28   14    1
12017 startMotion  B15       47  136    3
12018 startMotion  C16       28   14    1
12018 endMotion    A12       49  133    6
12018 endMotion     B4       -1   96    2
12019 endMotion     C6       -1   89    5
12019 startMotion   B4       -1   96    2
12019 startMotion  A12       49  133    6
12019 endMotion     B7       -1   40    4
12020 startMotion   C6       -1   89    5
